time,temperature_2m_max (Â°C),temperature_2m_min (Â°C),temperature_2m_mean (Â°C),apparent_temperature_max (Â°C),apparent_temperature_min (Â°C),apparent_temperature_mean (Â°C)
23/07/2020,27.5,17.8,22.5,27.9,19.1,23.4
24/07/2020,24.4,17.1,20.5,24.1,17.6,20.9
25/07/2020,26.5,14.6,21,26.3,15.2,21.4
26/07/2020,24.4,17.6,21.1,23.9,18.4,21.5
27/07/2020,31,14.9,23.3,31.2,15.7,24.4
28/07/2020,29.5,19.5,24.3,30.8,20,25
29/07/2020,27.5,17.8,22.8,27.9,18.4,23
30/07/2020,31.6,17.3,24.5,33,16.7,24.8
31/07/2020,34,19.7,27.2,37,21.6,29.1
01/08/2020,33,21.9,27.1,34.5,23.8,29.2
02/08/2020,24.6,18.2,21.4,25.8,19.2,23.2
03/08/2020,20.1,14.8,17.2,20.8,15.2,17.9
04/08/2020,18.8,13.4,15.5,18.9,13.2,15.5
05/08/2020,23.9,10.3,17.4,23.6,9.7,17.4
06/08/2020,26.7,13.2,19.9,28.4,13.1,20.8
07/08/2020,29.3,15.8,22.6,31.8,16.7,24.6
08/08/2020,31.2,17.2,24.5,33,18.4,26.3
09/08/2020,31.5,18.3,25,33.2,19.5,26.7
10/08/2020,32,17.8,24.9,34.6,18.9,26.7
11/08/2020,31.9,20.1,25.9,33.8,22.1,28.2
12/08/2020,32,19.6,26.2,35.2,22.1,29.1
13/08/2020,27.9,21.5,24.5,29.8,22.5,26.5
14/08/2020,24.8,19,21.1,26.1,20.3,22.7
15/08/2020,26.6,17.9,22.1,28.3,19.9,24.1
16/08/2020,29.9,16.5,23.6,31.6,17.8,24.8
17/08/2020,23.9,18.2,20.7,26.2,19.6,21.9
18/08/2020,24.3,15.9,19.7,24.9,16.5,20.4
19/08/2020,27.3,15.4,21.5,28.1,16,22.5
20/08/2020,31.5,18.2,24.9,33.1,19.7,26.6
21/08/2020,33.6,18.9,26.6,34.4,20.6,28.1
22/08/2020,25.1,19.6,22.1,25.9,20.7,23.1
23/08/2020,22.3,17.6,19.8,20.9,18.1,19.2
24/08/2020,23.1,15.9,19.5,20.7,15.9,18.6
25/08/2020,25.8,13.1,20.1,24,12.8,19.4
26/08/2020,25,18.3,21.6,22.4,17.9,19.8
27/08/2020,24.7,15.9,19.9,24.6,15.6,19.7
28/08/2020,23.8,15.3,18.3,24.5,15.6,18.5
29/08/2020,17.4,13.5,15.4,16.2,13.4,15.1
30/08/2020,14.1,11.8,13.5,14.3,11.3,13.4
31/08/2020,18.7,9.3,14.1,18.2,8.4,13.5
01/09/2020,18.4,13,15.2,18.2,13.1,15.2
02/09/2020,20,10.1,15.3,20.2,9.8,15
03/09/2020,22.3,10.4,17.3,21.6,9.8,17
04/09/2020,26.5,13.6,19.9,27.9,13,20.4
05/09/2020,25.9,15.7,20.3,26.3,15.8,20.3
06/09/2020,18.1,14.8,16.4,17,14.4,15.8
07/09/2020,20.3,13.3,16.5,18.8,12.4,15.4
08/09/2020,23.1,12.3,17.3,23.7,11.9,17.4
09/09/2020,24.9,11.2,18.3,25.7,10.9,18.6
10/09/2020,25,13.5,19.5,24.9,13.5,19.7
11/09/2020,23.9,14.8,19.6,24.9,15.5,20.6
12/09/2020,26.3,14.5,20.6,28.1,15.2,22
13/09/2020,27.5,13.9,20.5,28.7,14.5,21.7
14/09/2020,28.8,13.8,21,31,13.9,22.5
15/09/2020,28.7,16.3,22.6,30,17.6,24
16/09/2020,28.5,18,22.6,29.4,19.3,23.8
17/09/2020,26.1,15.5,21.1,26.6,15.8,21.3
18/09/2020,25.7,15,19.9,26.3,15.7,20.6
19/09/2020,24.6,13.8,19.3,26,14,20.2
20/09/2020,24.4,16.1,19.8,25.2,17.8,20.9
21/09/2020,23.8,13.7,19,24.4,14,19.6
22/09/2020,23.7,14.6,18.6,24.5,15,19.3
23/09/2020,21.5,14.3,17.1,21.1,14.4,17.2
24/09/2020,22.2,14.3,17,21.7,13.8,16.9
25/09/2020,14.4,8.6,11.5,14.3,5.5,9
26/09/2020,8.4,7,7.6,5.4,2.5,3.9
27/09/2020,11.6,6.9,8.8,8.6,3.8,5.5
28/09/2020,14.1,6.7,10.7,12.2,4.7,8.9
29/09/2020,12.6,10.1,11.3,12,8.3,10.1
30/09/2020,18.3,7.6,12.3,17.5,6.4,11.6
01/10/2020,19.6,8,12.5,18.3,6.5,11.7
02/10/2020,17.7,9.6,13.2,17.4,8.3,12.5
03/10/2020,14,8.9,10.6,11.6,6.9,8.6
04/10/2020,16.8,9.3,12.4,13.9,6.3,9.5
05/10/2020,13.8,6.2,10.6,10.4,3.7,8
06/10/2020,16,10.9,12.7,12.4,7.6,9.7
07/10/2020,13.4,9.5,11.1,10.8,6.6,8.7
08/10/2020,18.6,6.8,12.1,16.7,4.6,10.4
09/10/2020,18.8,9.8,14,17.7,8.6,13.1
10/10/2020,12.5,7.9,11.2,12,6.5,10.1
11/10/2020,11.8,3.5,7.8,10.2,1.3,5.9
12/10/2020,10.6,4.7,7.3,9.2,3,5.7
13/10/2020,11.2,3.2,7,8.8,1.1,5.1
14/10/2020,12,3.9,7.5,8.1,1.4,4.6
15/10/2020,8.6,5.4,7.1,5.9,2.8,4.5
16/10/2020,9.3,7.6,8.4,7.4,5.8,6.5
17/10/2020,10.1,6.4,8.2,7.8,4.3,6.3
18/10/2020,11.3,4,7.8,9.5,2.3,6.2
19/10/2020,13,3.1,7.6,10.7,0.7,5.6
20/10/2020,16.4,2.6,8.9,15.1,-0.3,6.8
21/10/2020,18.3,7,11.9,17.4,5.1,10.5
22/10/2020,18.4,7.8,12.5,17.7,5.8,11.5
23/10/2020,14.4,11.3,12.6,14.5,10.5,12.1
24/10/2020,15.4,8.5,12.6,14,6.8,11.2
25/10/2020,17.3,5.1,10.2,15.5,2.6,8.4
26/10/2020,10.1,4.9,8.3,9.1,2.5,6.2
27/10/2020,11.5,2.8,6.9,8.7,0,4.1
28/10/2020,13.2,6.9,10,11.4,3.9,7.8
29/10/2020,12.2,10.1,10.9,9.8,7.1,8.4
30/10/2020,15.2,8.7,11.7,13.9,7.3,10.3
31/10/2020,16.4,3.7,9,15.6,1.6,7.3
01/11/2020,14.8,7.5,11.4,13.8,5.5,9.8
02/11/2020,20.3,10.8,14.5,20.2,9.1,13.7
03/11/2020,14.1,8.8,12,13.9,7.5,11.4
04/11/2020,9.8,6.5,8.1,7.4,4.7,5.9
05/11/2020,10.7,6.3,8.3,8.6,4.1,6.1
06/11/2020,12.6,4.6,7.6,10.9,2.5,5.7
07/11/2020,15.3,4.2,8.4,14,2,6.5
08/11/2020,14.4,4.9,9.3,14,2.9,8
09/11/2020,15.5,4.6,9.2,15.1,2.6,8
10/11/2020,13.5,4.7,8.7,13.2,2.8,7.5
11/11/2020,12.5,6.7,8.8,11.1,5.2,7.4
12/11/2020,14.4,5.1,9.2,12.9,3,7.6
13/11/2020,14.9,4.3,9,13.4,2,7.3
14/11/2020,15.7,4.6,9.4,14,2.1,7.5
15/11/2020,15.7,4,9.2,13.7,1.3,6.9
16/11/2020,11.7,7.8,9.4,10.2,5.3,7.2
17/11/2020,10.7,4,7.1,8.5,1.6,4.9
18/11/2020,13.9,1.1,6.4,12.2,-1.8,4.1
19/11/2020,10.9,4.9,7.1,9,1.8,4.3
20/11/2020,6.5,0.6,4.9,3.7,-2.7,2.2
21/11/2020,5.7,-2.6,0.9,3.1,-5.8,-2
22/11/2020,7.1,-1.7,1.9,4.3,-4.8,-1.1
23/11/2020,7.7,-0.6,2.5,5.1,-3.8,-0.4
24/11/2020,7.3,-0.9,2,5.1,-4.1,-0.7
25/11/2020,9.4,-1.5,2.3,7.1,-4.7,-0.6
26/11/2020,10,-0.8,3,7.8,-4.1,0.2
27/11/2020,8.7,-0.7,2.5,6.3,-4,-0.3
28/11/2020,7.7,-1.9,1.8,5,-5,-1.3
29/11/2020,3.2,-2.1,0.1,-0.2,-5.2,-3.2
30/11/2020,3.6,-2.2,-0.1,0.7,-5.8,-3.2
01/12/2020,2.4,-2.1,0.8,-0.5,-5.8,-2.5
02/12/2020,2.8,-1.2,0.6,-0.5,-4.3,-2.5
03/12/2020,4.9,-1.2,1.1,0.7,-4.5,-2.4
04/12/2020,4,0.8,2.1,1.7,-2.8,-0.9
05/12/2020,4.7,-1.2,1.7,2.5,-4.3,-1.1
06/12/2020,3,0.2,1.3,0.6,-2.6,-1.3
07/12/2020,3.4,-2.8,0.6,0.4,-6.2,-2.4
08/12/2020,4.1,-2.9,0.8,1.5,-6.3,-2
09/12/2020,1.8,-0.3,0.9,-0.9,-3.2,-1.9
10/12/2020,2.2,-3.8,-0.9,-0.6,-7.2,-4
11/12/2020,3.4,-3.7,-0.2,-0.3,-7.4,-3.8
12/12/2020,6.2,1.4,4,3.5,-2.4,0.9
13/12/2020,5.7,2.4,4.5,3.1,-0.3,1.9
14/12/2020,8.8,-1,2.7,6.3,-4.4,-0.2
15/12/2020,8.8,1.2,5,7.3,-2.1,2.7
16/12/2020,9.8,2.7,5.4,8,0.2,3.3
17/12/2020,10.2,1,4.8,8.8,-2.1,2.4
18/12/2020,9.5,1.7,4.5,7.8,-1.1,2.2
19/12/2020,9,-0.3,3.4,6.7,-3.5,0.5
20/12/2020,8.5,2,4.8,7,-0.8,2.5
21/12/2020,8.1,0.8,5,5.2,-2,2.4
22/12/2020,13.7,8.6,11.1,10.8,5.9,8.2
23/12/2020,13,6.8,9.5,11.6,4.3,7.4
24/12/2020,11,3.9,7.5,9,0.2,3.7
25/12/2020,3.1,-0.5,1.7,-0.2,-3.9,-1.5
26/12/2020,2.2,-2.8,-0.1,-1,-6.6,-3.3
27/12/2020,3,-4.2,-0.5,-1.5,-8.6,-5
28/12/2020,4.1,-1.2,0.8,0.4,-5.1,-3
29/12/2020,5.3,-0.4,2.6,2,-3.5,-1.6
30/12/2020,3.9,-2,0.6,0.9,-5.4,-2.7
31/12/2020,3.5,-2.6,0.5,0,-6.2,-2.9
01/01/2021,3.6,-0.1,1.2,0.5,-3.3,-1.6
02/01/2021,2.2,-1.9,0.1,-1.9,-5.5,-3.6
03/01/2021,0.8,-1.1,-0.3,-1.9,-4.3,-3.3
04/01/2021,1.8,-2.9,-0.8,-1.9,-6.7,-4
05/01/2021,1.4,-3.3,-0.6,-1.8,-6.9,-3.8
06/01/2021,1.4,-2.4,-0.4,-1.8,-5.6,-3.4
07/01/2021,1.4,-2,-0.6,-1.7,-5.3,-3.8
08/01/2021,1.1,-3.7,-1.1,-2.3,-7,-4.4
09/01/2021,0.3,-4.9,-2,-4.2,-8.7,-6
10/01/2021,0,-6.1,-3.1,-4.7,-10.6,-7.5
11/01/2021,-0.2,-5.8,-3,-3.3,-9.7,-6.6
12/01/2021,1.9,-5.6,-0.9,-1.5,-10.1,-5.6
13/01/2021,3.8,1,2.1,-0.6,-2.1,-1.4
14/01/2021,4.5,0.2,2.7,1.5,-3.3,-0.5
15/01/2021,0.2,-8,-1.7,-2.8,-12,-5.5
16/01/2021,-1.9,-13.4,-7.4,-5.4,-17.3,-11.2
17/01/2021,1.2,-4.7,-0.3,-2.1,-8.6,-3.9
18/01/2021,2.5,-2.7,0.6,-0.6,-6.4,-2.5
19/01/2021,4.3,-5.2,-1.4,0.2,-9.1,-5.2
20/01/2021,4.8,-3.7,0.2,1.5,-7.8,-3.6
21/01/2021,6.1,-1.9,2.3,2,-5.7,-1.5
22/01/2021,8.6,2.6,4.4,6.6,-2,1
23/01/2021,4,0.4,1.9,0.3,-3.4,-1.6
24/01/2021,2.3,-2.6,0.3,-0.8,-6,-3.8
25/01/2021,1.9,-2.9,-0.5,-1.8,-6.8,-4.3
26/01/2021,2,-1.6,-0.5,-2.3,-5.8,-4.5
27/01/2021,2.2,-4.7,-1.1,-1.1,-8.7,-4.7
28/01/2021,8.4,1.9,5.6,5.1,-1.3,2.1
29/01/2021,8.7,5.9,7.6,5.1,1.4,3.6
30/01/2021,6.1,4.2,5.5,3.2,1.6,2.3
31/01/2021,8.9,3.7,5.7,7.3,1.1,3.6
01/02/2021,7.2,3.1,5.4,4.9,-0.1,2.5
02/02/2021,11.6,6.9,8.8,8,4.2,5.7
03/02/2021,11.6,6.2,9.4,8.2,4.2,6.4
04/02/2021,11.4,3.8,7.6,9.2,1.8,5.4
05/02/2021,11.9,3.4,7.3,10.7,1.1,5.5
06/02/2021,11.5,2.8,6.4,10,0.2,4.5
07/02/2021,8,2,4.3,5.2,-1,1.5
08/02/2021,3.6,0.4,1.8,0.9,-2.3,-0.9
09/02/2021,3,-0.7,0.8,0.2,-4.1,-2.2
10/02/2021,-0.3,-5.7,-1.8,-3.9,-9.9,-5.5
11/02/2021,-3.4,-9.9,-6.6,-8.2,-14.4,-11.1
12/02/2021,-2.1,-14,-7.8,-7.2,-18.8,-12.7
13/02/2021,-2.2,-11.7,-7,-7.7,-17,-12.2
14/02/2021,1.1,-12.7,-6.7,-3.2,-17.5,-11.2
15/02/2021,4.3,-6.8,-1.4,0.3,-11.4,-5.4
16/02/2021,12.7,0.7,5.6,10.3,-2.4,2.8
17/02/2021,11.4,0.7,6.7,8.5,-2.2,4.2
18/02/2021,12.1,-1.6,4.1,9.1,-5,1
19/02/2021,12.3,3.9,7,10.5,1.3,4.9
20/02/2021,15.2,0.2,6.4,12.8,-2.8,3.9
21/02/2021,15.6,-0.3,6.6,14,-3.4,4.1
22/02/2021,15.2,-0.2,6.9,13.7,-3.5,4.4
23/02/2021,16.7,2.2,8.4,15.1,-1,6.1
24/02/2021,18.4,2.1,9.5,16.7,-1,7.4
25/02/2021,18.4,2.9,10.3,16.9,0.1,8.3
26/02/2021,14.9,5.1,9.4,13.2,2.6,7.1
27/02/2021,8.8,3.9,6.4,4,0.2,2.6
28/02/2021,10.7,-1,4.1,7.6,-4.6,0.8
01/03/2021,11.3,-1.8,3.7,9.2,-4.9,1
02/03/2021,14.6,-1.5,5.4,12.5,-4.8,2.8
03/03/2021,15.9,1.4,7.8,13.8,-1.7,5.4
04/03/2021,13.7,3.7,8.4,10.8,0.7,5.8
05/03/2021,7.4,3,5.4,4.2,-0.3,2.4
06/03/2021,8.4,-1.9,2.9,4.6,-5.7,-0.6
07/03/2021,10.2,-1.2,4.2,7.7,-4.5,1.5
08/03/2021,9.1,-0.6,4.1,5.9,-3.7,1
09/03/2021,7.3,-0.6,3.3,4.9,-3.7,0.2
10/03/2021,10.3,0,5.4,7.1,-3.1,2.4
11/03/2021,13.8,4.3,9.5,8.9,1.3,5.2
12/03/2021,9.6,4.2,7,4.8,0.3,2.7
13/03/2021,10.9,5,7.5,4.5,0.2,2.4
14/03/2021,5.1,1.5,3.5,1.1,-3,-0.6
15/03/2021,6.3,1.7,3.6,3.5,-2.3,0.1
16/03/2021,7,1.1,3.6,3.4,-1.9,0.4
17/03/2021,6.8,0.2,3.2,4.1,-3,0.5
18/03/2021,6,-1.8,1.8,2.5,-4.8,-1.2
19/03/2021,6.3,-2.1,1.9,2.7,-4.9,-1.5
20/03/2021,4,-3.6,0.6,-0.7,-7.6,-3.5
21/03/2021,5.7,-0.2,2.5,2.4,-3.5,-0.7
22/03/2021,4.8,1,2.8,1.1,-2.2,-0.6
23/03/2021,10.4,-1,4.4,7.8,-4.2,1.6
24/03/2021,13.9,-0.3,6.5,12.3,-3.3,4.3
25/03/2021,14.3,2.1,8,12.1,-0.8,5.5
26/03/2021,16.2,2.2,9.6,14,-0.2,7.6
27/03/2021,9.9,5.8,7.8,6.4,2.6,4.3
28/03/2021,14.6,0.7,8,11.6,-2.2,5.3
29/03/2021,18.3,4,10.7,16.6,1.1,8.6
30/03/2021,20.3,3.1,11.8,20,0.5,10.4
31/03/2021,22,5.5,13.9,21.5,3.1,12.6
01/04/2021,21.8,8.4,15,21.4,6.5,13.8
02/04/2021,15.8,6.4,11.1,14,4.1,8.7
03/04/2021,9.5,1.7,6.1,5.2,-1.5,2.2
04/04/2021,12.6,0.3,6.8,10.1,-3.3,3.8
05/04/2021,13.7,0.8,6.8,8.4,-2.6,3
06/04/2021,5.6,-4,1.2,1.5,-7.9,-2.6
07/04/2021,4.7,-1.5,1.3,-0.5,-6.1,-3.3
08/04/2021,10.2,-1.5,4.4,7.4,-5.6,1
09/04/2021,16.3,-0.1,7.9,12.6,-3.5,4.7
10/04/2021,16.3,4.8,10.6,14.2,0.6,7.8
11/04/2021,16.8,6.2,10.8,14.4,4.2,8.9
12/04/2021,7.6,2,4.9,4.9,-1.3,1.4
13/04/2021,8.8,1.1,4.4,6.1,-2.3,1.4
14/04/2021,8.3,-3.3,2.8,4.4,-7.1,-1
15/04/2021,8.5,-2,3.2,5.4,-5.6,-0.3
16/04/2021,9.2,-3.1,3.6,4.5,-7.2,-0.6
17/04/2021,9.4,-1.5,4.6,5.7,-5,1.1
18/04/2021,9.8,1.6,6.1,7,-1.5,3.3
19/04/2021,12.2,2.8,7.8,10.6,0.3,6
20/04/2021,14.2,2.1,8.9,12.7,-0.1,7.1
21/04/2021,16.2,2.6,9.8,16,0.3,8.2
22/04/2021,15.4,5.5,10.5,14.4,3.7,8.6
23/04/2021,16.7,2,9.6,14.8,-1.1,7
24/04/2021,18.9,2.8,11.2,18.9,0.3,9.3
25/04/2021,17.6,4.8,11.5,16.3,2.2,9.2
26/04/2021,16.8,5.1,10.9,14.5,2.5,8.2
27/04/2021,17.6,3.4,11,16.8,0.7,8.7
28/04/2021,18.3,6.7,12.6,16.7,4.9,11
29/04/2021,14.3,9.9,12.1,12.8,8.6,10.5
30/04/2021,9.6,6.4,7.9,8.2,4.3,5.9
01/05/2021,9.5,4.3,7.1,7.2,2.5,5.1
02/05/2021,11.8,5.5,8.3,10.2,3.3,6.4
03/05/2021,14.4,2.6,8.8,11.9,0.1,6.4
04/05/2021,16.1,4.1,10.7,11.2,0.2,6.8
05/05/2021,10.6,6,9.2,8.6,2.8,5.5
06/05/2021,10.6,5,8,7.5,2,4.8
07/05/2021,12.6,7.9,9.8,9.1,5,7
08/05/2021,18.9,2,11.2,18,-0.7,9.6
09/05/2021,25.5,7,16.6,25.1,4.7,15.6
10/05/2021,17.5,10.4,14.1,17,8.9,13.4
11/05/2021,13.7,10.2,12.1,12.9,8.3,11.3
12/05/2021,14.6,8.7,11.4,13.3,7,9.7
13/05/2021,14,5.5,10.2,11.2,3.8,8.1
14/05/2021,15.4,6.2,10.8,15.7,4.3,9
15/05/2021,14.8,6,10.3,11.2,3.8,7.9
16/05/2021,14.7,6.5,11.2,13.2,4,9.3
17/05/2021,13.4,8.6,10.4,10.4,5.3,7.2
18/05/2021,13.6,8.4,10.5,12.4,5.3,8.3
19/05/2021,13.5,7,10.1,11.8,5,8.2
20/05/2021,15.4,6.5,10.8,13.3,4.1,8.7
21/05/2021,13.6,8.1,10.5,11.2,5.3,8
22/05/2021,16.4,7.7,11.7,13.7,4.8,8.8
23/05/2021,15.9,8.1,11.9,13.6,5.5,9.5
24/05/2021,17.4,6.4,11.8,14.7,4.4,9.8
25/05/2021,14.3,7.2,10.7,10.3,3.4,7.1
26/05/2021,12.8,7.2,10.5,10.3,4.9,8.2
27/05/2021,15.7,10,12.3,13.6,9.4,11.1
28/05/2021,19.1,4.5,12.9,18.9,2.7,11.7
29/05/2021,19.4,7.7,14.1,18.1,6.2,12.5
30/05/2021,19.3,6.9,13.9,17.6,4.9,12
31/05/2021,20.7,6.3,14.4,20.5,3.9,12.9
01/06/2021,23.3,7.8,16.3,23.9,6.1,15.6
02/06/2021,23.7,10.1,17.6,24.8,9,17.7
03/06/2021,24.6,15.2,20.1,27.2,15.8,21.4
04/06/2021,24.7,15.2,19.9,26.5,15.5,21
05/06/2021,18.9,14.4,16.7,19,15.1,16.9
06/06/2021,17.6,13.1,15.4,17.5,13.5,15.7
07/06/2021,18.6,13.8,15.8,19,14,16.3
08/06/2021,19.7,14.3,16.8,20.9,15.2,17.9
09/06/2021,21.9,13.4,17.7,24.5,14.1,19.1
10/06/2021,23.9,13,18.7,27.7,13.5,20.2
11/06/2021,24.6,13.2,19.6,26.5,13.9,21
12/06/2021,24.6,16.1,21.1,26.2,17.1,22.2
13/06/2021,24.3,14.3,19.7,25.1,14.4,20
14/06/2021,26.3,11,19.5,27.8,10,19.7
15/06/2021,28,14.1,22,29.4,14.5,22.9
16/06/2021,29.5,15.4,23.4,32.3,16.4,25.4
17/06/2021,29.6,16.5,23.8,33.4,17.2,26.1
18/06/2021,29.6,17.6,23.7,32.8,19.1,26
19/06/2021,30.2,18.7,24.5,33.5,20.6,27.3
20/06/2021,27.4,18.6,22.8,31,19,25.2
21/06/2021,25.5,16.6,20.6,26.8,17.7,22
22/06/2021,21.9,15.4,18.4,23.6,16.6,19.6
23/06/2021,23.5,15.6,18.9,25.6,16.8,20
24/06/2021,21.6,14.8,17.5,22.8,14.5,18
25/06/2021,19.9,13.3,16.4,19.4,13.3,16.1
26/06/2021,24.2,13.5,18.9,24.9,14.1,19.5
27/06/2021,27.6,14.2,21.2,29.3,14.7,22.7
28/06/2021,26.4,15.2,21,28.9,16,23
29/06/2021,21.6,15.3,17.8,22.4,15.4,18.5
30/06/2021,18.7,12.1,14.8,17.1,11.3,13.8
01/07/2021,20,12.6,16.1,18.9,12,15.6
02/07/2021,22.4,12.2,18.2,23,11.7,18.4
03/07/2021,24.2,12.2,18.8,25.6,12,19.4
04/07/2021,21.2,15.1,17.8,22,15.3,18.6
05/07/2021,23.7,13.2,17.9,25.1,13,18.3
06/07/2021,21.9,14.8,17.7,23.2,15,18.4
07/07/2021,20.1,14.6,17.1,20.6,15.5,17.9
08/07/2021,19.5,13.4,16.5,19.5,13.6,17
09/07/2021,21,12.7,17.3,21.6,12.6,17.5
10/07/2021,25,12.8,19.1,27.2,12.9,20.2
11/07/2021,22.1,13.1,18.1,22.4,13.1,18.5
12/07/2021,23.9,12.5,18.7,25.6,12.2,19.6
13/07/2021,18.1,14,15.5,20.7,13,15.2
14/07/2021,18.7,13,15.2,17.6,12.3,14.3
15/07/2021,17.1,13.8,15.3,17,12.7,15.1
16/07/2021,20.9,14.1,17,22,14.8,17.9
17/07/2021,21.8,14,18,21.7,13.9,18.3
18/07/2021,24.9,16.3,20.3,25,17.3,20.9
19/07/2021,25.9,14.2,20.6,27.9,14.1,21.5
20/07/2021,24.7,14.5,19.7,26.1,15,20.6
21/07/2021,25.3,15.1,20.1,27.6,15.2,21.1
22/07/2021,25.6,16.1,20.8,28,17.1,22.1
23/07/2021,27.5,14.9,21.7,30,15.6,23.3
24/07/2021,25.7,18,21.6,27.6,19.1,23.4
25/07/2021,22.5,16.3,19.5,23.5,17.4,20.8
26/07/2021,23.6,15.7,19.3,25.5,16.5,20.5
27/07/2021,24.6,15,19.4,26.5,15.7,20.8
28/07/2021,22.1,16.3,18.7,22.6,17.3,19.8
29/07/2021,23.6,16,20.1,24.1,16.7,20.7
30/07/2021,26.4,15.3,20.7,28.8,16.1,22.1
31/07/2021,22,15.1,18.5,21.3,15.6,18.7
01/08/2021,19.1,14.4,16.3,18.6,14.6,16.6
02/08/2021,20.3,11.7,16.3,19.7,11.5,16.3
03/08/2021,19,12.7,16,18.4,12.6,15.9
04/08/2021,16.8,12.4,14.8,17.5,12.2,15
05/08/2021,21.1,11.3,16.2,21.3,10.6,16.2
06/08/2021,21.5,13.1,17.6,20.9,12.7,17
07/08/2021,20.2,13.9,16.6,20.8,14.1,16.8
08/08/2021,20,11.8,16.3,19.5,11.2,15.8
09/08/2021,22.1,11.5,17.6,22.4,11.2,17.5
10/08/2021,24.3,13,19.3,26.8,13.1,20.3
11/08/2021,26.5,15.4,21.3,28.7,16.2,23.1
12/08/2021,29.6,15.3,22.8,33.3,16.3,25.4
13/08/2021,28.5,18.4,24.2,32.4,20.3,26.8
14/08/2021,29.5,18.2,24.1,34.3,20.3,27.5
15/08/2021,28,18,23.5,31.5,20.2,26.3
16/08/2021,20.6,15.9,19.5,23.5,15.2,19.7
17/08/2021,19.1,13.5,16.1,17.8,13.7,15.7
18/08/2021,18.5,14.3,16.1,18,13.7,15.8
19/08/2021,21.5,13.5,17.5,21.8,13.8,18
20/08/2021,23.7,15.7,19.5,24.5,16.8,20.5
21/08/2021,26.2,14.4,20.6,28.2,15.2,22.3
22/08/2021,20.1,15.7,18.4,21.7,16.4,19.3
23/08/2021,20.3,11.5,16.6,20.2,11.3,16.7
24/08/2021,19.9,13.7,16.5,18.1,13.1,15.4
25/08/2021,20.8,13,16.9,20.9,12.3,16.3
26/08/2021,20.2,11.6,16.2,18.8,11.2,15.9
27/08/2021,17.6,10.6,14.2,16,10,13.3
28/08/2021,17.2,10.3,13.7,16.7,9.7,13.2
29/08/2021,15.5,10,13,15.3,9.4,12.8
30/08/2021,17.5,12.2,14.5,17.2,12,14.4
31/08/2021,19.1,11.5,14.9,18.3,11.5,14.6
01/09/2021,21.9,9,15.6,21,7.5,14.7
02/09/2021,23.1,9.1,16.2,23.8,7.9,16
03/09/2021,24.4,10.4,17.5,25.9,9.7,17.8
04/09/2021,24.7,13,19,25.9,13.1,19.9
05/09/2021,24.5,12.3,19.3,26.5,12.3,20.4
06/09/2021,24.7,13.5,19.4,25.7,14.1,20.4
07/09/2021,24.9,12.9,18.9,25.7,12.8,19.5
08/09/2021,25.9,12,19,27.7,11.5,19.9
09/09/2021,25.5,16.1,20.3,25.7,16.5,21.1
10/09/2021,22.6,14.9,17.9,22.6,15.3,18.8
11/09/2021,21.4,13.4,17.7,22,13.5,18.4
12/09/2021,22.4,13.6,18.1,23.5,14.4,18.9
13/09/2021,24.4,13.4,18.8,25.8,14,20
14/09/2021,25.6,14.1,19.8,26.9,13.7,21
15/09/2021,22.7,16.9,19.1,24.3,17.6,20.5
16/09/2021,21.3,15.8,18.1,22.6,16.7,19.2
17/09/2021,20.1,12.7,16.4,19.6,12.6,16.3
18/09/2021,21.1,10.9,15.9,21.2,10.6,15.8
19/09/2021,13.8,11.2,12.7,13.5,10.4,12.2
20/09/2021,15.8,11.8,13.3,16,11.4,13.4
21/09/2021,17.8,8.6,13.2,16.6,7.6,12.5
22/09/2021,18.5,7.3,12.6,16.9,5.8,11.4
23/09/2021,20.4,6.5,13.4,20.2,4.5,12.7
24/09/2021,21.2,10.6,15.4,20.9,9.9,15.1
25/09/2021,23.7,9.6,16.7,24.9,8.5,16.9
26/09/2021,20.6,14.3,16.9,21.9,14.6,17.6
27/09/2021,20.5,11,16.3,20.3,10.4,16.2
28/09/2021,17.7,12.7,15.3,17,12.3,15
29/09/2021,17.9,10.7,13.5,15.7,9.2,12.1
30/09/2021,15.1,7.1,11.2,14,5.6,9.9
01/10/2021,20.3,5.7,12.6,19.9,3.5,11.4
02/10/2021,21.9,10.6,15.9,21.1,10,15.5
03/10/2021,20.4,11.9,15.7,20.6,10.2,15.4
04/10/2021,13.5,10.7,12.1,13.3,10,11.6
05/10/2021,16.8,10.5,12.6,15.2,8.7,11.4
06/10/2021,12.9,8.2,10.7,10.6,5.9,8.5
07/10/2021,13.9,8.6,10.8,11.8,6.9,9.2
08/10/2021,15.4,7.9,11.3,12.8,5.8,9.1
09/10/2021,15.1,5.3,10,12.9,3,7.9
10/10/2021,13.4,4.8,8.6,12.1,3,7
11/10/2021,13,2.7,7.8,11.2,0.2,5.9
12/10/2021,11.5,6.9,9.1,9.7,5.7,7.7
13/10/2021,11.6,6.7,8.7,8.7,4.4,6.7
14/10/2021,13,2,7.1,11.5,-0.2,5.4
15/10/2021,14.4,2.5,8,12.7,-0.3,5.9
16/10/2021,13.5,3.6,8.1,12.6,1.4,6.7
17/10/2021,15,2.6,8.5,13.9,0.2,7
18/10/2021,17.3,3.8,10.5,15.9,1.5,9
19/10/2021,15.4,7.1,11,14.7,5.1,9.4
20/10/2021,20.2,7.9,13.9,18,5.6,11.7
