latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
48.600006,9.0,393.0,7200,Europe/Berlin,CEST

time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),surface_pressure (hPa)
2018-11-06T22:00,10.0,86,7.7,8.0,0.00,0.00,0.00,0.00,964.3
2018-11-06T23:00,9.1,89,7.3,7.1,0.00,0.00,0.00,0.00,964.2
2018-11-07T00:00,8.2,90,6.7,6.5,0.00,0.00,0.00,0.00,964.5
2018-11-07T01:00,7.6,91,6.2,5.5,0.00,0.00,0.00,0.00,964.7
2018-11-07T02:00,6.8,92,5.7,4.6,0.00,0.00,0.00,0.00,964.6
2018-11-07T03:00,6.5,93,5.4,4.2,0.00,0.00,0.00,0.00,964.6
2018-11-07T04:00,5.8,95,5.0,3.6,0.00,0.00,0.00,0.00,964.2
2018-11-07T05:00,5.1,96,4.5,2.9,0.00,0.00,0.00,0.00,964.1
2018-11-07T06:00,4.8,96,4.2,2.6,0.00,0.00,0.00,0.00,964.1
2018-11-07T07:00,4.7,96,4.1,2.5,0.00,0.00,0.00,0.00,963.9
2018-11-07T08:00,4.6,96,4.0,2.5,0.00,0.00,0.00,0.00,964.0
2018-11-07T09:00,4.0,99,3.9,1.7,0.00,0.00,0.00,0.00,964.1
2018-11-07T10:00,6.6,95,5.8,4.5,0.00,0.00,0.00,0.00,964.5
2018-11-07T11:00,10.0,84,7.4,8.6,0.00,0.00,0.00,0.00,964.9
2018-11-07T12:00,12.5,72,7.6,11.4,0.00,0.00,0.00,0.00,965.7
2018-11-07T13:00,14.0,64,7.2,12.5,0.00,0.00,0.00,0.00,965.4
2018-11-07T14:00,14.7,62,7.5,13.4,0.00,0.00,0.00,0.00,965.1
2018-11-07T15:00,15.1,62,7.8,14.2,0.00,0.00,0.00,0.00,965.2
2018-11-07T16:00,15.0,63,8.0,14.1,0.00,0.00,0.00,0.00,965.6
2018-11-07T17:00,14.7,65,8.2,13.7,0.00,0.00,0.00,0.00,965.9
2018-11-07T18:00,14.1,67,8.1,13.0,0.00,0.00,0.00,0.00,966.4
2018-11-07T19:00,13.3,71,8.1,11.9,0.00,0.00,0.00,0.00,967.0
2018-11-07T20:00,12.1,76,8.0,10.7,0.00,0.00,0.00,0.00,967.6
2018-11-07T21:00,8.8,88,7.0,7.2,0.00,0.00,0.00,0.00,967.8
2018-11-07T22:00,8.3,89,6.6,6.5,0.00,0.00,0.00,0.00,968.6
2018-11-07T23:00,8.4,89,6.6,6.6,0.00,0.00,0.00,0.00,969.4
2018-11-08T00:00,8.4,89,6.7,6.4,0.10,0.10,0.00,0.00,970.0
2018-11-08T01:00,8.5,90,6.9,6.3,0.20,0.20,0.00,0.00,970.3
2018-11-08T02:00,8.7,90,7.2,6.7,0.10,0.10,0.00,0.00,970.8
2018-11-08T03:00,8.9,90,7.4,6.8,0.10,0.10,0.00,0.00,971.4
2018-11-08T04:00,9.1,90,7.5,7.0,0.10,0.10,0.00,0.00,972.0
2018-11-08T05:00,9.2,91,7.8,7.3,0.20,0.20,0.00,0.00,972.4
2018-11-08T06:00,9.3,91,7.9,7.5,0.20,0.20,0.00,0.00,973.0
2018-11-08T07:00,9.2,93,8.0,7.5,0.20,0.20,0.00,0.00,973.7
2018-11-08T08:00,8.8,94,7.9,7.2,0.20,0.20,0.00,0.00,974.5
2018-11-08T09:00,8.7,92,7.4,7.3,0.20,0.20,0.00,0.00,975.0
2018-11-08T10:00,9.2,94,8.2,8.1,0.20,0.20,0.00,0.00,975.6
2018-11-08T11:00,10.4,86,8.2,9.6,0.40,0.40,0.00,0.00,976.2
2018-11-08T12:00,10.9,81,7.8,9.4,0.60,0.60,0.00,0.00,976.1
2018-11-08T13:00,11.0,81,7.8,9.4,0.30,0.30,0.00,0.00,975.7
2018-11-08T14:00,11.5,76,7.5,9.7,0.00,0.00,0.00,0.00,975.3
2018-11-08T15:00,11.6,74,7.1,9.7,0.00,0.00,0.00,0.00,974.9
2018-11-08T16:00,11.4,75,7.2,9.7,0.00,0.00,0.00,0.00,974.6
2018-11-08T17:00,11.1,78,7.4,9.5,0.00,0.00,0.00,0.00,974.3
2018-11-08T18:00,10.6,81,7.4,9.1,0.00,0.00,0.00,0.00,973.9
2018-11-08T19:00,10.1,83,7.4,8.4,0.00,0.00,0.00,0.00,973.5
2018-11-08T20:00,9.7,86,7.5,8.1,0.00,0.00,0.00,0.00,973.1
2018-11-08T21:00,9.3,94,8.5,7.9,0.00,0.00,0.00,0.00,972.9
2018-11-08T22:00,9.4,94,8.5,7.8,0.00,0.00,0.00,0.00,972.4
2018-11-08T23:00,9.5,93,8.4,7.8,0.00,0.00,0.00,0.00,971.8
2018-11-09T00:00,9.3,93,8.3,7.9,0.00,0.00,0.00,0.00,971.4
2018-11-09T01:00,8.9,94,8.1,7.6,0.00,0.00,0.00,0.00,971.0
2018-11-09T02:00,8.3,96,7.7,6.9,0.00,0.00,0.00,0.00,970.5
2018-11-09T03:00,8.0,96,7.5,6.7,0.00,0.00,0.00,0.00,970.4
2018-11-09T04:00,7.9,96,7.3,6.4,0.00,0.00,0.00,0.00,970.0
2018-11-09T05:00,7.2,98,6.9,5.7,0.00,0.00,0.00,0.00,969.6
2018-11-09T06:00,7.1,98,6.8,5.5,0.00,0.00,0.00,0.00,969.4
2018-11-09T07:00,7.0,98,6.7,5.2,0.00,0.00,0.00,0.00,969.4
2018-11-09T08:00,6.7,99,6.5,4.8,0.00,0.00,0.00,0.00,969.7
2018-11-09T09:00,6.7,98,6.4,4.7,0.00,0.00,0.00,0.00,969.9
2018-11-09T10:00,7.9,96,7.3,6.0,0.00,0.00,0.00,0.00,970.1
2018-11-09T11:00,9.5,92,8.2,7.9,0.00,0.00,0.00,0.00,970.3
2018-11-09T12:00,11.2,85,8.8,9.8,0.00,0.00,0.00,0.00,970.5
2018-11-09T13:00,12.7,78,9.0,11.6,0.00,0.00,0.00,0.00,970.2
2018-11-09T14:00,13.7,72,8.7,12.8,0.00,0.00,0.00,0.00,969.8
2018-11-09T15:00,14.2,68,8.4,13.1,0.00,0.00,0.00,0.00,969.4
2018-11-09T16:00,14.2,68,8.3,12.8,0.00,0.00,0.00,0.00,968.9
2018-11-09T17:00,13.4,72,8.6,12.1,0.00,0.00,0.00,0.00,968.3
2018-11-09T18:00,11.9,79,8.3,10.5,0.00,0.00,0.00,0.00,968.0
2018-11-09T19:00,10.0,89,8.2,8.4,0.00,0.00,0.00,0.00,967.8
2018-11-09T20:00,8.6,91,7.2,6.8,0.00,0.00,0.00,0.00,967.6
2018-11-09T21:00,7.0,94,6.2,5.2,0.00,0.00,0.00,0.00,967.1
2018-11-09T22:00,6.0,96,5.5,3.9,0.00,0.00,0.00,0.00,966.6
2018-11-09T23:00,5.4,97,4.9,3.1,0.00,0.00,0.00,0.00,966.2
2018-11-10T00:00,5.1,97,4.6,2.8,0.00,0.00,0.00,0.00,966.2
2018-11-10T01:00,4.8,97,4.4,2.3,0.00,0.00,0.00,0.00,965.5
2018-11-10T02:00,4.6,98,4.3,2.0,0.00,0.00,0.00,0.00,965.2
2018-11-10T03:00,4.5,98,4.2,1.7,0.00,0.00,0.00,0.00,965.1
2018-11-10T04:00,4.6,98,4.4,1.8,0.00,0.00,0.00,0.00,964.6
2018-11-10T05:00,4.8,98,4.5,1.9,0.00,0.00,0.00,0.00,963.9
2018-11-10T06:00,5.0,98,4.6,1.9,0.00,0.00,0.00,0.00,963.5
2018-11-10T07:00,5.3,98,4.9,2.2,0.00,0.00,0.00,0.00,963.3
2018-11-10T08:00,5.7,97,5.2,2.8,0.00,0.00,0.00,0.00,963.0
2018-11-10T09:00,7.4,94,6.5,5.1,0.00,0.00,0.00,0.00,963.2
2018-11-10T10:00,8.3,91,6.9,6.3,0.00,0.00,0.00,0.00,963.6
2018-11-10T11:00,9.8,84,7.2,7.9,0.00,0.00,0.00,0.00,963.7
2018-11-10T12:00,11.5,77,7.7,9.9,0.00,0.00,0.00,0.00,964.0
2018-11-10T13:00,13.7,69,8.1,12.4,0.00,0.00,0.00,0.00,963.8
2018-11-10T14:00,15.0,64,8.1,13.6,0.00,0.00,0.00,0.00,963.6
2018-11-10T15:00,15.5,61,8.1,13.9,0.00,0.00,0.00,0.00,963.3
2018-11-10T16:00,15.4,64,8.6,14.1,0.00,0.00,0.00,0.00,963.3
2018-11-10T17:00,14.4,70,8.9,13.2,0.00,0.00,0.00,0.00,963.2
2018-11-10T18:00,12.9,78,9.2,11.5,0.00,0.00,0.00,0.00,963.2
2018-11-10T19:00,11.4,85,8.9,9.7,0.00,0.00,0.00,0.00,963.1
2018-11-10T20:00,10.5,88,8.6,8.7,0.00,0.00,0.00,0.00,963.1
2018-11-10T21:00,10.2,90,8.6,8.4,0.30,0.30,0.00,0.00,963.1
2018-11-10T22:00,10.0,90,8.4,8.2,0.30,0.30,0.00,0.00,963.2
2018-11-10T23:00,9.9,90,8.4,8.2,0.10,0.10,0.00,0.00,963.1
2018-11-11T00:00,9.8,90,8.3,8.1,0.20,0.20,0.00,0.00,963.5
2018-11-11T01:00,9.7,92,8.4,7.9,0.40,0.40,0.00,0.00,963.7
2018-11-11T02:00,9.6,92,8.4,7.8,0.60,0.60,0.00,0.00,963.7
2018-11-11T03:00,9.7,92,8.4,7.8,0.60,0.60,0.00,0.00,963.9
2018-11-11T04:00,9.6,91,8.2,7.7,0.20,0.20,0.00,0.00,963.9
2018-11-11T05:00,9.1,92,7.8,7.0,0.00,0.00,0.00,0.00,963.8
2018-11-11T06:00,8.1,92,6.9,5.9,0.00,0.00,0.00,0.00,963.5
2018-11-11T07:00,7.9,93,6.9,5.4,0.00,0.00,0.00,0.00,963.8
2018-11-11T08:00,7.6,94,6.7,4.9,0.00,0.00,0.00,0.00,964.5
2018-11-11T09:00,9.2,90,7.6,6.2,0.40,0.40,0.00,0.00,965.5
2018-11-11T10:00,10.5,85,8.1,7.5,0.10,0.10,0.00,0.00,966.1
2018-11-11T11:00,12.1,78,8.4,9.1,0.00,0.00,0.00,0.00,966.8
2018-11-11T12:00,13.6,72,8.7,11.3,0.00,0.00,0.00,0.00,967.5
2018-11-11T13:00,14.7,66,8.4,12.3,0.00,0.00,0.00,0.00,967.0
2018-11-11T14:00,15.2,64,8.5,12.9,0.00,0.00,0.00,0.00,967.2
2018-11-11T15:00,15.6,63,8.5,13.1,0.00,0.00,0.00,0.00,967.8
2018-11-11T16:00,15.4,65,8.7,13.6,0.00,0.00,0.00,0.00,968.3
2018-11-11T17:00,14.3,69,8.6,12.1,0.00,0.00,0.00,0.00,967.4
2018-11-11T18:00,13.1,73,8.3,11.1,0.00,0.00,0.00,0.00,967.5
2018-11-11T19:00,11.9,78,8.1,9.8,0.00,0.00,0.00,0.00,968.1
2018-11-11T20:00,10.9,81,7.7,8.6,0.00,0.00,0.00,0.00,968.3
2018-11-11T21:00,10.2,89,8.4,8.1,0.00,0.00,0.00,0.00,968.3
2018-11-11T22:00,9.6,89,7.9,7.3,0.00,0.00,0.00,0.00,968.6
2018-11-11T23:00,9.4,88,7.5,6.8,0.00,0.00,0.00,0.00,968.7
2018-11-12T00:00,9.2,86,7.0,6.7,0.00,0.00,0.00,0.00,969.3
2018-11-12T01:00,8.7,87,6.7,6.0,0.00,0.00,0.00,0.00,969.5
2018-11-12T02:00,8.0,89,6.3,5.1,0.00,0.00,0.00,0.00,969.2
2018-11-12T03:00,7.3,91,6.0,4.5,0.00,0.00,0.00,0.00,968.6
2018-11-12T04:00,6.6,93,5.5,3.8,0.00,0.00,0.00,0.00,968.5
2018-11-12T05:00,6.2,93,5.2,3.2,0.00,0.00,0.00,0.00,968.4
2018-11-12T06:00,5.7,94,4.8,2.8,0.00,0.00,0.00,0.00,968.2
2018-11-12T07:00,5.6,94,4.6,2.6,0.00,0.00,0.00,0.00,968.0
2018-11-12T08:00,5.5,93,4.4,2.4,0.00,0.00,0.00,0.00,967.8
2018-11-12T09:00,7.7,87,5.7,4.8,0.00,0.00,0.00,0.00,968.5
2018-11-12T10:00,9.7,83,6.9,7.1,0.00,0.00,0.00,0.00,969.3
2018-11-12T11:00,12.9,74,8.3,10.6,0.00,0.00,0.00,0.00,970.2
2018-11-12T12:00,15.0,65,8.4,13.2,0.00,0.00,0.00,0.00,971.0
2018-11-12T13:00,15.7,65,9.1,14.3,0.40,0.40,0.00,0.00,971.3
2018-11-12T14:00,16.5,63,9.5,15.3,0.00,0.00,0.00,0.00,971.1
2018-11-12T15:00,16.6,65,10.1,15.2,0.00,0.00,0.00,0.00,971.5
2018-11-12T16:00,15.9,69,10.2,14.6,0.00,0.00,0.00,0.00,971.5
2018-11-12T17:00,15.1,72,10.1,14.0,0.00,0.00,0.00,0.00,971.4
2018-11-12T18:00,13.8,77,9.8,12.5,0.00,0.00,0.00,0.00,971.5
2018-11-12T19:00,12.5,82,9.4,10.9,0.00,0.00,0.00,0.00,972.0
2018-11-12T20:00,11.6,84,9.0,9.9,0.00,0.00,0.00,0.00,972.6
2018-11-12T21:00,11.5,81,8.4,9.7,0.00,0.00,0.00,0.00,973.1
2018-11-12T22:00,11.1,83,8.3,9.3,0.00,0.00,0.00,0.00,973.4
2018-11-12T23:00,10.5,85,8.1,8.7,0.00,0.00,0.00,0.00,973.4
2018-11-13T00:00,10.4,85,8.1,8.4,0.00,0.00,0.00,0.00,973.4
2018-11-13T01:00,10.4,86,8.1,8.7,0.00,0.00,0.00,0.00,973.4
2018-11-13T02:00,9.7,89,7.9,8.0,0.00,0.00,0.00,0.00,973.5
2018-11-13T03:00,9.2,90,7.6,7.2,0.00,0.00,0.00,0.00,974.2
2018-11-13T04:00,9.0,90,7.5,7.0,0.00,0.00,0.00,0.00,974.1
2018-11-13T05:00,9.1,89,7.5,7.1,0.00,0.00,0.00,0.00,974.5
2018-11-13T06:00,9.3,89,7.5,7.3,0.00,0.00,0.00,0.00,975.0
2018-11-13T07:00,10.1,86,7.9,8.1,0.20,0.20,0.00,0.00,975.7
2018-11-13T08:00,10.4,86,8.2,8.2,0.30,0.30,0.00,0.00,976.9
2018-11-13T09:00,10.7,92,9.5,9.2,0.60,0.60,0.00,0.00,978.1
2018-11-13T10:00,10.7,93,9.6,9.4,0.40,0.40,0.00,0.00,979.0
2018-11-13T11:00,10.9,91,9.5,9.2,0.20,0.20,0.00,0.00,979.7
2018-11-13T12:00,11.1,85,8.6,9.0,0.10,0.10,0.00,0.00,980.8
2018-11-13T13:00,11.0,80,7.6,8.7,0.00,0.00,0.00,0.00,981.0
2018-11-13T14:00,11.2,76,7.1,8.7,0.00,0.00,0.00,0.00,981.5
2018-11-13T15:00,11.7,70,6.4,8.7,0.00,0.00,0.00,0.00,981.7
2018-11-13T16:00,11.8,67,5.9,8.9,0.00,0.00,0.00,0.00,982.1
2018-11-13T17:00,11.2,68,5.5,8.3,0.00,0.00,0.00,0.00,982.4
2018-11-13T18:00,10.0,72,5.2,7.3,0.00,0.00,0.00,0.00,982.7
2018-11-13T19:00,8.8,77,5.0,6.2,0.00,0.00,0.00,0.00,983.2
2018-11-13T20:00,7.9,81,4.9,5.4,0.00,0.00,0.00,0.00,983.5
2018-11-13T21:00,7.0,87,4.9,4.6,0.00,0.00,0.00,0.00,983.7
2018-11-13T22:00,6.1,90,4.5,3.7,0.00,0.00,0.00,0.00,983.4
2018-11-13T23:00,5.0,92,3.8,2.5,0.00,0.00,0.00,0.00,983.5
2018-11-14T00:00,4.0,94,3.1,1.4,0.00,0.00,0.00,0.00,983.8
2018-11-14T01:00,3.1,96,2.5,0.5,0.00,0.00,0.00,0.00,983.4
2018-11-14T02:00,2.5,97,2.1,-0.0,0.00,0.00,0.00,0.00,983.2
2018-11-14T03:00,2.0,98,1.7,-0.4,0.00,0.00,0.00,0.00,983.1
2018-11-14T04:00,1.6,98,1.3,-0.9,0.00,0.00,0.00,0.00,983.2
2018-11-14T05:00,1.3,98,1.1,-1.3,0.00,0.00,0.00,0.00,982.9
2018-11-14T06:00,1.2,98,0.9,-1.5,0.00,0.00,0.00,0.00,982.5
2018-11-14T07:00,1.1,98,0.8,-1.5,0.00,0.00,0.00,0.00,982.6
2018-11-14T08:00,1.3,97,0.9,-1.6,0.00,0.00,0.00,0.00,982.5
2018-11-14T09:00,2.0,99,1.8,-1.0,0.00,0.00,0.00,0.00,982.4
2018-11-14T10:00,3.8,96,3.2,1.0,0.00,0.00,0.00,0.00,982.4
2018-11-14T11:00,6.3,89,4.6,3.9,0.00,0.00,0.00,0.00,982.9
2018-11-14T12:00,8.2,82,5.3,6.0,0.00,0.00,0.00,0.00,983.1
2018-11-14T13:00,9.4,78,5.8,7.3,0.00,0.00,0.00,0.00,982.8
2018-11-14T14:00,10.2,76,6.1,8.2,0.00,0.00,0.00,0.00,982.2
2018-11-14T15:00,10.7,74,6.4,8.8,0.00,0.00,0.00,0.00,981.8
2018-11-14T16:00,10.7,75,6.5,8.7,0.00,0.00,0.00,0.00,981.7
2018-11-14T17:00,9.9,80,6.6,7.9,0.00,0.00,0.00,0.00,981.6
2018-11-14T18:00,8.4,87,6.3,6.4,0.00,0.00,0.00,0.00,981.1
2018-11-14T19:00,7.0,93,6.0,5.0,0.00,0.00,0.00,0.00,981.1
2018-11-14T20:00,5.9,96,5.3,3.8,0.00,0.00,0.00,0.00,981.2
2018-11-14T21:00,5.7,97,5.2,3.5,0.00,0.00,0.00,0.00,981.1
2018-11-14T22:00,5.7,96,5.2,3.4,0.00,0.00,0.00,0.00,980.7
2018-11-14T23:00,5.7,97,5.2,3.4,0.00,0.00,0.00,0.00,980.6
2018-11-15T00:00,5.2,98,4.9,3.0,0.00,0.00,0.00,0.00,980.8
2018-11-15T01:00,5.0,98,4.7,2.8,0.00,0.00,0.00,0.00,980.5
2018-11-15T02:00,4.7,99,4.5,2.7,0.00,0.00,0.00,0.00,980.4
2018-11-15T03:00,4.5,99,4.4,2.5,0.00,0.00,0.00,0.00,980.6
2018-11-15T04:00,4.9,99,4.7,2.9,0.00,0.00,0.00,0.00,980.5
2018-11-15T05:00,5.0,99,4.8,2.9,0.00,0.00,0.00,0.00,980.2
2018-11-15T06:00,5.0,99,4.9,2.9,0.00,0.00,0.00,0.00,980.0
2018-11-15T07:00,5.0,99,4.9,3.0,0.00,0.00,0.00,0.00,979.9
2018-11-15T08:00,5.1,99,4.9,3.2,0.00,0.00,0.00,0.00,979.9
2018-11-15T09:00,4.3,98,4.0,2.0,0.00,0.00,0.00,0.00,979.7
2018-11-15T10:00,4.9,96,4.2,2.5,0.00,0.00,0.00,0.00,979.9
2018-11-15T11:00,6.0,91,4.6,3.8,0.00,0.00,0.00,0.00,979.9
2018-11-15T12:00,7.0,87,5.0,4.8,0.00,0.00,0.00,0.00,981.3
2018-11-15T13:00,8.0,83,5.3,6.0,0.00,0.00,0.00,0.00,980.8
2018-11-15T14:00,8.9,80,5.6,7.1,0.00,0.00,0.00,0.00,980.6
2018-11-15T15:00,9.5,78,5.8,7.6,0.00,0.00,0.00,0.00,980.5
2018-11-15T16:00,9.4,78,5.7,7.4,0.00,0.00,0.00,0.00,980.0
2018-11-15T17:00,8.7,81,5.6,6.8,0.00,0.00,0.00,0.00,979.8
2018-11-15T18:00,7.7,85,5.4,5.8,0.00,0.00,0.00,0.00,979.5
2018-11-15T19:00,6.5,92,5.2,4.5,0.00,0.00,0.00,0.00,979.4
2018-11-15T20:00,5.2,95,4.4,2.9,0.00,0.00,0.00,0.00,979.4
2018-11-15T21:00,4.6,92,3.4,1.9,0.00,0.00,0.00,0.00,979.4
2018-11-15T22:00,4.5,92,3.4,1.8,0.00,0.00,0.00,0.00,979.4
2018-11-15T23:00,4.3,93,3.3,1.6,0.00,0.00,0.00,0.00,979.5
2018-11-16T00:00,4.5,92,3.3,1.9,0.00,0.00,0.00,0.00,980.2
2018-11-16T01:00,4.1,94,3.2,1.4,0.00,0.00,0.00,0.00,980.0
2018-11-16T02:00,3.8,95,3.0,1.1,0.00,0.00,0.00,0.00,980.0
2018-11-16T03:00,3.7,95,2.9,0.9,0.00,0.00,0.00,0.00,980.2
2018-11-16T04:00,3.3,95,2.6,0.5,0.00,0.00,0.00,0.00,980.2
2018-11-16T05:00,3.4,94,2.6,0.6,0.00,0.00,0.00,0.00,980.1
2018-11-16T06:00,2.7,96,2.1,-0.2,0.00,0.00,0.00,0.00,979.8
2018-11-16T07:00,2.9,95,2.2,0.2,0.00,0.00,0.00,0.00,979.9
2018-11-16T08:00,2.5,95,1.9,-0.3,0.00,0.00,0.00,0.00,979.9
2018-11-16T09:00,2.6,95,1.9,-0.4,0.00,0.00,0.00,0.00,980.5
2018-11-16T10:00,3.5,91,2.1,0.2,0.00,0.00,0.00,0.00,981.0
2018-11-16T11:00,4.3,86,2.1,0.9,0.00,0.00,0.00,0.00,981.4
2018-11-16T12:00,5.4,79,2.0,2.1,0.00,0.00,0.00,0.00,981.7
2018-11-16T13:00,6.6,72,1.9,3.2,0.00,0.00,0.00,0.00,981.6
2018-11-16T14:00,7.5,66,1.6,4.0,0.00,0.00,0.00,0.00,980.9
2018-11-16T15:00,8.2,62,1.3,4.8,0.00,0.00,0.00,0.00,981.1
2018-11-16T16:00,8.1,61,1.1,4.8,0.00,0.00,0.00,0.00,980.6
2018-11-16T17:00,7.3,65,1.2,4.3,0.00,0.00,0.00,0.00,980.4
2018-11-16T18:00,5.9,70,0.8,2.8,0.00,0.00,0.00,0.00,980.3
2018-11-16T19:00,4.7,75,0.6,1.6,0.00,0.00,0.00,0.00,980.1
2018-11-16T20:00,3.9,78,0.5,0.7,0.00,0.00,0.00,0.00,980.2
2018-11-16T21:00,2.6,85,0.3,-0.5,0.00,0.00,0.00,0.00,980.2
2018-11-16T22:00,2.0,89,0.3,-1.0,0.00,0.00,0.00,0.00,980.2
2018-11-16T23:00,1.5,91,0.1,-1.6,0.00,0.00,0.00,0.00,979.8
2018-11-17T00:00,0.8,92,-0.3,-2.5,0.00,0.00,0.00,0.00,979.8
2018-11-17T01:00,0.2,93,-0.7,-3.0,0.00,0.00,0.00,0.00,979.6
2018-11-17T02:00,-0.2,94,-1.1,-3.4,0.00,0.00,0.00,0.00,979.6
2018-11-17T03:00,-0.4,93,-1.4,-3.8,0.00,0.00,0.00,0.00,979.5
2018-11-17T04:00,-0.5,93,-1.6,-4.1,0.00,0.00,0.00,0.00,979.6
2018-11-17T05:00,-0.6,92,-1.8,-4.1,0.00,0.00,0.00,0.00,979.6
2018-11-17T06:00,-0.7,91,-2.1,-4.2,0.00,0.00,0.00,0.00,978.9
2018-11-17T07:00,-0.6,89,-2.2,-4.2,0.00,0.00,0.00,0.00,978.7
2018-11-17T08:00,-0.3,87,-2.1,-3.9,0.00,0.00,0.00,0.00,978.9
2018-11-17T09:00,0.2,88,-1.5,-3.6,0.00,0.00,0.00,0.00,979.1
2018-11-17T10:00,1.6,83,-0.9,-2.6,0.00,0.00,0.00,0.00,979.5
2018-11-17T11:00,3.4,76,-0.5,-0.7,0.00,0.00,0.00,0.00,979.5
2018-11-17T12:00,5.0,68,-0.4,0.5,0.00,0.00,0.00,0.00,979.7
2018-11-17T13:00,6.4,62,-0.4,1.7,0.00,0.00,0.00,0.00,979.3
2018-11-17T14:00,7.4,58,-0.4,2.6,0.00,0.00,0.00,0.00,979.0
2018-11-17T15:00,7.9,55,-0.5,3.2,0.00,0.00,0.00,0.00,979.0
2018-11-17T16:00,7.9,56,-0.5,3.3,0.00,0.00,0.00,0.00,978.7
2018-11-17T17:00,7.1,57,-0.8,2.8,0.00,0.00,0.00,0.00,978.6
2018-11-17T18:00,5.9,58,-1.7,1.3,0.00,0.00,0.00,0.00,978.6
2018-11-17T19:00,5.1,59,-2.4,0.2,0.00,0.00,0.00,0.00,978.9
2018-11-17T20:00,4.3,59,-2.9,-0.7,0.00,0.00,0.00,0.00,979.0
2018-11-17T21:00,3.5,64,-2.7,-1.4,0.00,0.00,0.00,0.00,978.9
2018-11-17T22:00,2.9,64,-3.1,-1.9,0.00,0.00,0.00,0.00,978.8
2018-11-17T23:00,2.4,66,-3.3,-2.3,0.00,0.00,0.00,0.00,978.8
2018-11-18T00:00,2.0,68,-3.3,-2.3,0.00,0.00,0.00,0.00,979.4
2018-11-18T01:00,1.6,70,-3.4,-3.0,0.00,0.00,0.00,0.00,979.5
2018-11-18T02:00,1.3,71,-3.5,-3.3,0.00,0.00,0.00,0.00,979.0
2018-11-18T03:00,1.1,71,-3.6,-3.4,0.00,0.00,0.00,0.00,978.6
2018-11-18T04:00,0.9,72,-3.6,-3.7,0.00,0.00,0.00,0.00,978.3
2018-11-18T05:00,0.6,73,-3.6,-3.9,0.00,0.00,0.00,0.00,977.8
2018-11-18T06:00,0.4,75,-3.6,-4.0,0.00,0.00,0.00,0.00,977.5
2018-11-18T07:00,0.2,76,-3.5,-4.1,0.00,0.00,0.00,0.00,977.2
2018-11-18T08:00,0.0,77,-3.5,-4.2,0.00,0.00,0.00,0.00,977.3
2018-11-18T09:00,-0.4,81,-3.2,-4.6,0.00,0.00,0.00,0.00,977.3
2018-11-18T10:00,0.4,79,-2.8,-3.9,0.00,0.00,0.00,0.00,977.3
2018-11-18T11:00,1.8,73,-2.5,-2.5,0.00,0.00,0.00,0.00,977.0
2018-11-18T12:00,3.1,67,-2.4,-1.1,0.00,0.00,0.00,0.00,977.0
2018-11-18T13:00,4.1,63,-2.3,-0.4,0.00,0.00,0.00,0.00,976.5
2018-11-18T14:00,4.8,61,-2.2,0.1,0.00,0.00,0.00,0.00,976.0
2018-11-18T15:00,5.1,59,-2.2,0.6,0.00,0.00,0.00,0.00,975.3
2018-11-18T16:00,5.0,60,-2.1,0.9,0.00,0.00,0.00,0.00,974.8
2018-11-18T17:00,4.0,64,-2.2,0.2,0.00,0.00,0.00,0.00,974.2
2018-11-18T18:00,2.6,68,-2.7,-1.1,0.00,0.00,0.00,0.00,973.9
2018-11-18T19:00,1.7,70,-3.1,-1.8,0.00,0.00,0.00,0.00,973.0
2018-11-18T20:00,1.3,71,-3.4,-2.6,0.00,0.00,0.00,0.00,973.1
2018-11-18T21:00,1.2,72,-3.4,-3.0,0.00,0.00,0.00,0.00,972.8
2018-11-18T22:00,1.1,71,-3.6,-3.1,0.00,0.00,0.00,0.00,972.4
2018-11-18T23:00,0.7,72,-3.8,-3.7,0.00,0.00,0.00,0.00,972.3
2018-11-19T00:00,0.4,72,-4.0,-3.8,0.00,0.00,0.00,0.00,971.7
2018-11-19T01:00,-0.2,73,-4.4,-4.7,0.00,0.00,0.00,0.00,971.3
2018-11-19T02:00,-0.4,71,-5.1,-5.2,0.00,0.00,0.00,0.00,971.2
2018-11-19T03:00,-0.5,68,-5.7,-5.2,0.00,0.00,0.00,0.00,970.5
2018-11-19T04:00,-0.6,65,-6.4,-5.4,0.00,0.00,0.00,0.00,969.8
2018-11-19T05:00,-0.9,63,-7.1,-5.7,0.00,0.00,0.00,0.00,969.2
2018-11-19T06:00,-1.1,61,-7.7,-6.0,0.00,0.00,0.00,0.00,968.9
2018-11-19T07:00,-1.4,60,-8.1,-6.4,0.00,0.00,0.00,0.00,968.3
2018-11-19T08:00,-1.6,61,-8.1,-6.6,0.00,0.00,0.00,0.00,967.9
2018-11-19T09:00,-1.5,66,-7.0,-6.4,0.00,0.00,0.00,0.00,967.3
2018-11-19T10:00,-0.9,70,-5.7,-5.7,0.00,0.00,0.00,0.00,967.1
2018-11-19T11:00,0.2,70,-4.6,-5.0,0.00,0.00,0.00,0.00,966.6
2018-11-19T12:00,1.3,68,-4.0,-3.8,0.00,0.00,0.00,0.00,966.0
2018-11-19T13:00,2.1,65,-3.9,-3.5,0.00,0.00,0.00,0.00,965.2
